time;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
22/11/1998;-5.1;-7.1;-2.2;0.0;0.0;;7.9;31.0;1028.6;426.0
23/11/1998;-6.3;-9.9;-3.2;0.0;0.0;;3.2;10.4;1024.1;300.0
24/11/1998;-2.4;-6.6;-0.7;0.0;0.0;;4.7;12.2;1024.2;30.0
25/11/1998;-2.2;-5.1;-0.4;0.0;0.0;;4.0;10.8;1019.1;18.0
26/11/1998;0.5;-1.8;3.4;2.4;0.0;;7.9;37.8;1022.5;108.0
27/11/1998;3.1;0.4;5.5;0.6;0.0;;13.3;47.2;1020.0;6.0
28/11/1998;0.9;-0.4;1.7;0.0;0.0;;5.0;16.2;1021.0;0.0
29/11/1998;0.0;-1.4;1.0;2.8;0.0;;4.7;14.4;1014.9;0.0
30/11/1998;0.9;0.2;2.2;0.0;1.0;;9.4;24.8;1023.5;0.0
01/12/1998;0.9;-0.2;2.0;0.0;0.0;;14.0;33.5;1028.8;0.0
02/12/1998;-0.9;-1.5;-0.1;0.0;0.0;;9.0;20.9;1026.5;0.0
03/12/1998;-3.2;-5.5;-1.9;0.0;0.0;;4.7;18.0;1020.6;0.0
04/12/1998;-1.5;-2.8;0.7;1.6;1.0;;9.0;26.3;1010.2;0.0
05/12/1998;0.7;-1.7;2.6;1.8;1.0;;19.8;46.4;1012.5;0.0
06/12/1998;0.7;-0.5;2.4;0.0;3.0;;11.5;32.8;1021.7;114.0
07/12/1998;0.4;-1.6;2.2;0.0;2.0;;11.9;25.6;1028.8;0.0
08/12/1998;-2.6;-3.5;1.5;0.0;70.0;;6.8;19.4;1033.0;330.0
09/12/1998;-2.0;-6.8;0.3;3.6;4.0;;5.8;13.7;1028.8;0.0
10/12/1998;0.7;-0.8;1.5;5.8;2.0;;7.2;19.4;1022.1;0.0
11/12/1998;1.4;0.7;3.0;3.2;1.0;;4.3;19.4;1020.0;0.0
12/12/1998;4.9;1.3;13.4;3.6;0.0;;14.0;40.0;1024.2;0.0
13/12/1998;10.6;6.4;13.4;0.0;0.0;;17.6;46.1;1031.8;78.0
14/12/1998;7.9;4.8;10.8;0.0;0.0;;11.5;26.3;1032.9;6.0
15/12/1998;5.4;1.3;11.9;0.0;0.0;;7.9;17.3;1029.7;450.0
16/12/1998;6.1;1.9;10.9;0.0;0.0;;7.2;22.7;1035.0;312.0
17/12/1998;1.2;0.2;2.6;0.0;0.0;;5.8;16.6;1031.5;0.0
18/12/1998;2.5;-2.1;8.5;0.4;0.0;;6.5;20.9;1023.6;396.0
19/12/1998;7.2;1.0;9.7;0.8;0.0;;19.4;45.7;1016.7;18.0
20/12/1998;3.7;2.7;4.5;1.6;0.0;;11.2;33.5;1009.0;0.0
21/12/1998;0.4;-0.8;3.3;0.0;0.0;;6.1;19.8;1022.7;12.0
22/12/1998;0.5;-1.8;2.0;0.0;0.0;;8.3;25.2;1028.8;96.0
23/12/1998;0.5;-2.7;4.7;0.0;0.0;;5.8;16.6;1024.6;390.0
24/12/1998;1.8;-0.9;2.7;0.0;0.0;;7.2;24.8;1024.3;0.0
25/12/1998;1.4;-2.3;5.9;0.0;0.0;;15.8;38.9;1028.7;18.0
26/12/1998;6.7;3.0;10.6;0.0;0.0;;22.7;41.8;1021.4;0.0
27/12/1998;11.8;6.9;15.1;0.0;0.0;;27.0;61.9;1012.3;12.0
28/12/1998;8.8;4.5;13.3;0.2;0.0;;15.5;33.5;1014.7;348.0
29/12/1998;3.8;3.0;6.1;0.0;0.0;;5.4;22.0;1016.9;0.0
30/12/1998;1.7;-0.4;2.5;0.0;0.0;;5.0;11.5;1017.1;0.0
31/12/1998;0.3;-0.6;1.2;0.0;0.0;;5.4;14.8;1013.7;0.0
01/01/1999;-0.2;-1.0;0.3;0.0;0.0;;5.0;14.4;1015.1;0.0
02/01/1999;2.9;-1.2;8.9;3.2;0.0;;9.7;36.0;1011.5;120.0
03/01/1999;7.5;4.0;10.8;0.6;0.0;;24.8;63.7;1011.6;48.0
04/01/1999;10.6;6.9;13.4;0.0;0.0;;20.2;46.8;1019.0;0.0
05/01/1999;11.2;8.9;15.7;0.0;0.0;;8.6;26.3;1021.0;420.0
06/01/1999;7.2;2.2;14.3;0.0;0.0;;7.2;33.1;1018.9;420.0
07/01/1999;9.1;3.6;12.3;2.8;0.0;;18.7;47.5;1011.6;78.0
08/01/1999;6.9;5.8;8.4;2.2;0.0;;15.8;49.0;1007.3;0.0
09/01/1999;4.7;3.3;6.8;1.4;0.0;;15.1;44.6;1007.2;90.0
10/01/1999;2.8;0.9;3.2;0.0;0.0;;11.2;27.4;1007.6;0.0
11/01/1999;0.9;0.2;1.7;4.2;1.0;;10.8;25.9;1006.8;0.0
12/01/1999;-2.4;-7.5;0.2;3.5;3.0;;13.7;48.6;1017.0;246.0
13/01/1999;1.7;-2.5;4.2;0.2;6.0;;21.6;64.1;1012.3;12.0
14/01/1999;4.2;2.0;6.9;1.2;0.0;;20.9;55.4;1013.8;18.0
15/01/1999;5.7;3.3;8.4;0.0;0.0;;15.8;38.2;1017.9;108.0
16/01/1999;8.3;4.2;12.7;0.0;0.0;;20.2;43.9;1011.6;0.0
17/01/1999;8.6;5.8;11.3;1.0;0.0;;10.4;34.9;1014.2;60.0
18/01/1999;5.7;4.0;8.3;0.0;0.0;;3.6;14.0;1024.3;48.0
19/01/1999;4.1;0.0;9.6;0.0;0.0;;7.2;23.8;1024.6;246.0
20/01/1999;1.0;-1.9;5.9;0.0;0.0;;5.8;14.4;1023.9;492.0
21/01/1999;1.9;-3.0;10.3;0.0;0.0;;3.6;13.3;1024.3;468.0
22/01/1999;1.2;-2.7;5.5;0.0;0.0;;4.0;11.5;1025.3;420.0
23/01/1999;-0.6;-3.7;4.0;0.0;0.0;;0.8;9.7;1024.7;378.0
24/01/1999;3.2;-3.8;10.4;0.0;0.0;;10.4;29.9;1025.5;372.0
25/01/1999;9.1;2.9;11.9;3.6;0.0;;22.3;50.0;1023.7;0.0
26/01/1999;6.1;4.3;6.7;13.2;0.0;;17.3;46.8;1015.5;0.0
27/01/1999;4.8;2.3;7.0;1.6;0.0;;20.9;64.4;1010.9;48.0
28/01/1999;4.8;2.7;8.4;3.8;0.0;;19.8;43.6;1007.8;0.0
29/01/1999;1.3;0.2;2.8;0.4;0.0;;16.2;40.0;1026.4;162.0
30/01/1999;-2.3;-5.5;-0.1;0.0;0.0;;10.1;24.8;1037.5;384.0
31/01/1999;-2.3;-3.3;-0.3;0.0;0.0;;9.0;30.6;1038.1;150.0
01/02/1999;-2.4;-5.6;-0.5;0.2;0.0;;4.0;11.2;1036.3;6.0
02/02/1999;0.7;-1.5;2.2;0.2;10.0;;5.0;16.6;1036.8;0.0
03/02/1999;2.4;0.8;4.1;1.0;0.0;;10.1;28.8;1037.6;0.0
04/02/1999;6.2;2.5;9.1;1.0;0.0;;19.8;43.2;1029.4;0.0
05/02/1999;6.8;3.5;8.8;3.0;0.0;;20.2;50.4;1015.8;6.0
06/02/1999;3.2;2.0;4.9;6.0;0.0;;13.7;38.9;1012.4;18.0
07/02/1999;2.6;0.5;4.7;1.2;0.0;;17.6;56.5;1002.7;72.0
08/02/1999;0.6;-1.0;2.7;3.8;0.0;;18.4;48.2;1007.2;6.0
09/02/1999;-1.7;-4.1;0.0;0.6;9.0;;6.8;20.5;1000.2;0.0
10/02/1999;-4.2;-7.8;0.5;0.4;5.0;;7.2;20.5;1009.5;120.0
11/02/1999;-2.7;-7.9;0.8;0.0;3.0;;7.2;20.5;1018.5;150.0
12/02/1999;-5.4;-9.8;-1.4;0.0;3.0;;4.0;14.4;1028.5;498.0
13/02/1999;-4.6;-9.7;-1.4;0.0;2.0;;8.3;30.2;1032.0;180.0
14/02/1999;-0.9;-3.9;2.8;0.0;1.0;;4.3;15.1;1029.9;252.0
15/02/1999;-1.2;-5.2;3.3;0.0;0.0;;9.4;23.8;1025.7;516.0
16/02/1999;1.8;-2.8;4.8;0.2;0.0;;17.6;37.1;1015.8;0.0
17/02/1999;2.8;0.4;4.3;3.8;0.0;;18.0;59.0;1014.2;0.0
18/02/1999;2.8;0.3;5.6;6.6;40.0;;10.1;24.8;1017.9;0.0
19/02/1999;7.2;3.9;9.0;6.0;0.0;;20.5;42.5;1019.3;0.0
20/02/1999;9.1;7.6;10.7;6.8;0.0;;18.4;38.5;1016.5;0.0
21/02/1999;7.0;4.1;10.2;10.2;0.0;;15.8;48.6;1009.0;0.0
22/02/1999;3.8;1.1;6.6;2.2;0.0;;18.7;68.4;1003.5;138.0
23/02/1999;2.8;0.4;4.9;0.2;0.0;;15.8;45.4;1011.5;12.0
24/02/1999;1.6;-0.4;3.1;2.0;0.0;;12.6;32.0;1011.8;0.0
25/02/1999;0.1;-2.9;3.4;0.0;0.0;;6.8;20.5;1021.7;426.0
26/02/1999;3.6;-2.5;10.5;0.0;0.0;;7.6;29.5;1019.3;588.0
27/02/1999;7.1;-1.8;14.6;0.2;0.0;;9.4;29.2;1014.9;486.0
28/02/1999;7.7;5.4;11.7;0.0;0.0;;6.5;20.5;1024.6;288.0
01/03/1999;6.3;1.0;9.4;0.2;0.0;;24.8;55.8;1021.1;6.0
02/03/1999;10.3;7.7;11.8;0.8;0.0;;25.9;45.4;1014.6;0.0
03/03/1999;9.9;9.2;12.4;10.4;0.0;;21.6;49.3;1000.8;0.0
04/03/1999;5.2;5.0;6.4;1.0;0.0;;13.0;34.9;994.2;0.0
05/03/1999;4.8;3.4;8.2;5.0;0.0;;14.8;37.8;995.9;78.0
06/03/1999;4.2;1.5;8.1;0.2;0.0;;11.5;36.0;1003.0;102.0
07/03/1999;3.4;-0.1;6.9;0.4;0.0;;18.0;45.4;1008.0;54.0
08/03/1999;3.9;0.1;7.9;24.6;0.0;;12.2;40.7;1007.9;198.0
09/03/1999;5.5;3.3;7.0;9.8;0.0;;5.8;22.0;1007.4;0.0
10/03/1999;7.3;5.4;9.9;0.6;0.0;;5.4;20.5;1012.1;0.0
11/03/1999;6.8;4.0;11.4;0.0;0.0;;7.9;23.4;1016.3;102.0
12/03/1999;7.7;2.4;15.1;0.0;0.0;;3.2;11.5;1015.3;312.0
13/03/1999;10.9;2.1;19.1;0.0;0.0;;4.0;13.7;1016.9;570.0
14/03/1999;11.1;3.5;17.8;0.0;0.0;;5.4;21.2;1022.2;474.0
15/03/1999;10.3;5.5;15.1;0.0;0.0;;7.9;23.8;1026.4;342.0
16/03/1999;7.9;3.7;12.8;0.0;0.0;;10.4;34.6;1027.5;600.0
17/03/1999;5.9;0.2;10.8;0.0;0.0;;10.1;33.5;1027.1;636.0
18/03/1999;5.3;-1.1;11.3;0.8;0.0;;6.8;29.5;1021.3;588.0
19/03/1999;6.3;3.2;9.2;1.6;0.0;;8.6;30.2;1022.1;6.0
20/03/1999;6.3;3.2;9.1;0.0;0.0;;6.8;25.6;1025.4;150.0
21/03/1999;6.1;1.2;10.5;0.6;0.0;;14.4;47.5;1012.9;96.0
22/03/1999;6.3;5.2;8.3;1.6;0.0;;19.1;49.3;1008.8;18.0
23/03/1999;5.7;3.7;7.6;2.0;0.0;;19.1;47.9;1016.4;0.0
24/03/1999;10.2;5.4;16.8;0.0;0.0;;6.7;30.6;1014.6;690.0
25/03/1999;9.7;1.3;16.6;0.0;0.0;;4.8;31.7;1005.5;450.0
26/03/1999;11.7;9.7;14.7;0.4;0.0;;12.1;34.6;1002.7;168.0
27/03/1999;6.8;6.2;7.2;16.2;0.0;;15.6;32.0;1003.6;0.0
28/03/1999;5.1;3.7;6.2;0.2;0.0;;8.4;20.5;1014.4;0.0
29/03/1999;6.5;5.1;9.4;0.0;0.0;;4.0;10.8;1021.6;36.0
30/03/1999;8.1;0.3;14.8;0.0;0.0;;3.5;19.4;1020.8;330.0
31/03/1999;10.0;2.9;17.5;0.0;0.0;;9.6;22.0;1019.0;432.0
01/04/1999;12.3;3.3;20.2;0.0;0.0;;7.2;20.2;1014.8;666.0
02/04/1999;11.7;4.8;20.4;0.0;0.0;;6.0;30.6;1016.3;504.0
03/04/1999;13.9;9.5;19.5;0.8;0.0;;6.1;25.6;1021.7;420.0
04/04/1999;12.7;11.1;14.8;0.4;0.0;;9.9;31.0;1025.0;18.0
05/04/1999;13.5;9.5;18.0;0.0;0.0;;3.6;15.8;1028.9;450.0
06/04/1999;14.9;8.4;22.7;4.8;0.0;;10.9;51.1;1024.0;318.0
07/04/1999;11.0;9.8;13.2;5.6;0.0;;10.7;40.3;1017.3;60.0
08/04/1999;9.9;7.2;12.6;0.6;0.0;;8.3;26.6;1022.4;36.0
09/04/1999;10.6;5.4;16.1;0.0;0.0;;7.2;21.2;1024.7;666.0
10/04/1999;11.3;2.3;18.1;1.6;0.0;;5.2;18.4;1020.2;708.0
11/04/1999;10.7;9.3;13.0;1.6;0.0;;12.9;38.5;1018.0;18.0
12/04/1999;7.9;4.2;10.0;0.6;0.0;;20.1;70.9;1007.3;72.0
13/04/1999;7.8;6.9;11.6;4.6;0.0;;19.0;49.0;1002.0;78.0
14/04/1999;8.7;2.3;14.0;1.4;0.0;;25.8;68.4;999.7;168.0
15/04/1999;4.7;3.9;6.0;0.0;0.0;;23.5;49.3;1004.3;0.0
16/04/1999;5.7;2.5;9.0;0.0;0.0;;8.7;16.2;1007.6;0.0
17/04/1999;6.4;1.2;12.1;0.2;0.0;;6.5;29.9;1006.6;444.0
18/04/1999;5.4;1.7;9.7;8.4;0.0;;9.0;37.8;1013.5;132.0
19/04/1999;5.1;3.7;9.5;3.2;0.0;;7.4;30.6;1018.5;132.0
20/04/1999;7.4;-0.8;13.9;4.0;0.0;;6.6;19.4;1014.9;324.0
21/04/1999;11.7;9.7;15.0;2.8;0.0;;14.1;40.3;1007.4;42.0
22/04/1999;12.9;8.1;18.0;0.4;0.0;;18.0;41.8;1012.8;444.0
23/04/1999;12.1;5.9;18.9;0.0;0.0;;8.4;52.6;1013.8;534.0
24/04/1999;10.5;5.9;14.5;0.0;0.0;;7.1;29.2;1016.6;24.0
25/04/1999;12.6;7.7;18.5;0.0;0.0;;6.4;23.8;1016.1;456.0
26/04/1999;13.6;5.9;22.0;1.0;0.0;;7.3;42.5;1012.0;564.0
27/04/1999;15.6;9.7;21.2;0.0;0.0;;18.0;46.1;1013.9;558.0
28/04/1999;14.7;9.0;20.1;0.0;0.0;;19.4;37.8;1017.9;504.0
29/04/1999;16.4;9.8;22.5;0.0;0.0;;17.0;31.3;1011.7;534.0
30/04/1999;15.3;11.3;19.4;0.0;0.0;;11.0;36.7;1014.5;108.0
01/05/1999;13.8;8.1;21.4;2.6;0.0;;5.9;40.0;1017.2;336.0
02/05/1999;15.7;9.1;22.3;0.0;0.0;;11.5;29.5;1018.3;678.0
03/05/1999;17.6;9.9;24.6;0.0;0.0;;16.5;38.9;1016.7;666.0
04/05/1999;16.4;14.1;19.9;0.0;0.0;;26.9;36.4;1008.3;54.0
05/05/1999;15.7;12.0;20.7;9.6;0.0;;8.2;22.3;1009.6;90.0
06/05/1999;16.3;13.3;21.3;0.8;0.0;;6.0;23.8;1015.8;366.0
07/05/1999;15.1;10.6;21.6;8.4;0.0;;6.8;32.0;1012.0;246.0
08/05/1999;15.1;14.6;18.0;6.2;0.0;;11.7;30.2;1013.6;42.0
09/05/1999;14.6;6.7;21.6;0.0;0.0;;5.7;19.4;1019.0;834.0
10/05/1999;16.5;9.6;22.3;0.8;0.0;;11.3;37.1;1015.7;288.0
11/05/1999;14.7;14.2;16.0;21.0;0.0;;8.7;21.6;1016.0;0.0
12/05/1999;15.1;13.2;18.7;10.6;0.0;;7.0;30.6;1013.2;18.0
13/05/1999;14.6;8.5;20.5;3.6;0.0;;9.3;30.6;1014.1;576.0
14/05/1999;15.0;12.8;20.1;0.0;0.0;;5.2;29.5;1011.5;84.0
15/05/1999;14.6;9.2;18.9;0.0;0.0;;10.7;35.6;1013.6;606.0
16/05/1999;12.6;7.7;17.4;0.0;0.0;;15.3;32.4;1017.0;630.0
17/05/1999;13.1;7.5;18.5;2.2;0.0;;10.1;24.5;1012.8;168.0
18/05/1999;14.7;10.9;18.5;3.4;0.0;;11.0;31.3;1012.2;492.0
19/05/1999;12.9;10.8;16.2;5.6;0.0;;8.4;30.2;1012.6;102.0
20/05/1999;13.2;8.0;17.5;0.0;0.0;;8.1;24.8;1012.2;108.0
21/05/1999;15.6;10.1;20.7;0.0;0.0;;14.3;37.8;1013.0;138.0
22/05/1999;14.1;13.1;16.9;0.0;0.0;;12.5;34.6;1018.2;0.0
23/05/1999;14.2;9.2;18.8;0.0;0.0;;4.4;15.5;1023.7;186.0
24/05/1999;16.6;8.3;23.6;0.0;0.0;;5.0;18.7;1021.5;810.0
25/05/1999;17.3;11.6;22.7;0.0;0.0;;8.2;31.0;1019.1;504.0
26/05/1999;18.6;10.5;25.6;0.0;0.0;;7.0;22.0;1018.9;792.0
27/05/1999;21.8;12.4;29.7;0.0;0.0;;6.1;27.4;1016.8;852.0
28/05/1999;21.1;17.5;24.8;0.0;0.0;;9.3;28.4;1021.0;516.0
29/05/1999;22.3;13.7;30.9;0.0;0.0;;5.2;47.2;1018.7;684.0
30/05/1999;24.1;16.4;30.9;0.0;0.0;;10.3;34.6;1014.9;708.0
31/05/1999;22.4;16.3;27.6;0.0;0.0;;9.3;30.6;1018.5;558.0
01/06/1999;22.5;16.0;28.2;0.0;0.0;;5.8;17.6;1018.2;684.0
02/06/1999;21.9;17.0;30.8;6.2;0.0;;12.5;107.6;1012.8;462.0
03/06/1999;19.2;14.6;26.1;1.2;0.0;;15.0;50.4;1014.3;654.0
04/06/1999;17.4;14.3;21.7;0.0;0.0;;21.3;41.4;1013.7;132.0
05/06/1999;14.3;13.0;18.3;12.0;0.0;;14.8;43.9;1010.7;102.0
06/06/1999;13.5;10.8;17.6;0.0;0.0;;17.9;42.1;1012.0;132.0
07/06/1999;16.3;7.9;22.9;9.4;0.0;;7.9;38.9;1015.5;792.0
08/06/1999;15.2;12.6;19.7;0.2;0.0;;12.7;47.2;1022.9;204.0
09/06/1999;16.4;10.9;20.6;0.0;0.0;;6.9;30.2;1025.7;540.0
10/06/1999;16.6;12.6;20.6;2.6;0.0;;11.7;27.7;1023.7;252.0
11/06/1999;16.8;12.9;21.2;0.0;0.0;;5.8;16.9;1021.8;168.0
12/06/1999;17.3;11.9;22.1;0.0;0.0;;9.1;24.5;1021.3;276.0
13/06/1999;17.2;10.9;24.6;9.0;0.0;;6.7;40.3;1019.1;564.0
14/06/1999;16.9;13.4;20.6;0.0;0.0;;9.2;18.4;1020.1;0.0
15/06/1999;18.8;12.9;23.7;0.0;0.0;;15.8;38.5;1022.5;852.0
16/06/1999;18.9;11.7;24.6;0.0;0.0;;13.4;34.9;1022.2;726.0
17/06/1999;20.5;12.8;26.8;0.0;0.0;;7.8;26.3;1019.4;702.0
18/06/1999;18.2;15.4;21.5;0.0;0.0;;13.9;32.0;1020.0;246.0
19/06/1999;15.8;10.8;20.7;0.0;0.0;;8.1;22.7;1021.5;252.0
20/06/1999;17.2;9.0;23.4;7.8;0.0;;13.0;31.7;1016.6;462.0
21/06/1999;14.1;12.5;17.7;0.8;0.0;;15.2;41.8;1013.9;132.0
22/06/1999;13.6;10.1;18.7;0.0;0.0;;9.5;27.4;1021.8;408.0
23/06/1999;15.2;6.1;22.2;0.0;0.0;;7.3;29.9;1022.2;828.0
24/06/1999;17.4;9.3;24.5;0.0;0.0;;10.0;27.0;1022.6;900.0
25/06/1999;18.6;10.4;26.0;0.0;0.0;;8.5;17.3;1019.0;858.0
26/06/1999;18.2;11.3;25.1;0.8;0.0;;9.4;46.4;1011.8;468.0
27/06/1999;19.4;16.0;24.9;1.2;0.0;;11.6;61.6;1008.6;372.0
28/06/1999;17.7;14.5;21.7;0.0;0.0;;15.4;37.1;1015.8;348.0
29/06/1999;18.7;11.5;25.0;3.8;0.0;;10.0;33.1;1019.3;330.0
30/06/1999;19.3;16.3;23.9;2.8;0.0;;12.4;36.4;1019.8;168.0
01/07/1999;20.6;15.0;25.4;0.0;0.0;;6.3;21.2;1020.1;594.0
02/07/1999;22.2;16.1;27.9;0.0;0.0;;6.1;19.8;1016.6;798.0
03/07/1999;24.0;14.3;32.7;0.0;0.0;;8.4;28.8;1011.8;858.0
04/07/1999;25.3;18.8;32.3;2.0;0.0;;6.6;35.6;1009.4;744.0
05/07/1999;22.2;18.5;28.4;22.2;0.0;;10.2;39.2;1008.8;612.0
06/07/1999;18.4;17.0;21.4;4.2;0.0;;12.3;31.3;1013.9;102.0
07/07/1999;17.6;15.1;23.7;4.4;0.0;;8.8;33.5;1022.2;108.0
08/07/1999;18.8;12.7;24.6;0.0;0.0;;8.9;30.6;1025.8;342.0
09/07/1999;19.2;14.4;23.1;0.0;0.0;;18.0;31.0;1023.2;144.0
10/07/1999;20.1;17.5;22.2;11.0;0.0;;19.4;35.3;1016.5;48.0
11/07/1999;22.0;18.1;26.2;1.0;0.0;;14.5;32.8;1013.6;156.0
12/07/1999;21.6;18.0;26.1;0.0;0.0;;5.1;23.0;1012.0;384.0
13/07/1999;20.7;18.3;24.6;27.4;0.0;;10.1;64.1;1008.0;180.0
14/07/1999;19.9;16.9;23.8;0.4;0.0;;15.8;44.6;1011.4;270.0
15/07/1999;18.6;15.0;24.0;3.2;0.0;;6.1;21.6;1015.8;180.0
16/07/1999;19.9;15.3;24.9;0.0;0.0;;7.9;27.0;1019.4;558.0
17/07/1999;21.2;11.0;27.4;0.0;0.0;;4.5;22.7;1018.0;828.0
18/07/1999;23.8;14.0;30.1;0.2;0.0;;6.1;24.5;1014.5;822.0
19/07/1999;24.3;19.1;30.1;3.6;0.0;;10.8;32.8;1014.4;534.0
20/07/1999;22.3;18.0;28.0;0.4;0.0;;12.6;42.5;1015.2;396.0
21/07/1999;21.4;17.1;26.5;0.0;0.0;;14.6;43.2;1016.3;348.0
22/07/1999;17.1;14.1;21.1;1.2;0.0;;10.4;58.3;1018.2;234.0
23/07/1999;15.8;14.0;19.3;0.0;0.0;;11.7;29.2;1022.8;48.0
24/07/1999;17.9;9.0;23.0;0.0;0.0;;9.1;31.7;1022.5;798.0
25/07/1999;21.0;11.6;26.9;0.0;0.0;;9.7;34.6;1017.4;876.0
26/07/1999;23.3;14.1;29.2;0.0;0.0;;7.9;32.4;1016.0;828.0
27/07/1999;23.3;16.4;28.4;0.0;0.0;;18.5;33.5;1015.0;606.0
28/07/1999;22.8;17.8;28.4;0.0;0.0;;19.0;32.4;1014.9;486.0
29/07/1999;21.9;14.7;28.5;0.0;0.0;;14.7;33.8;1015.9;810.0
30/07/1999;21.2;13.8;28.8;0.0;0.0;;11.7;30.6;1014.5;798.0
31/07/1999;21.2;12.6;29.0;0.0;0.0;;10.9;28.4;1013.4;756.0
01/08/1999;21.9;13.6;29.7;0.0;0.0;;9.3;21.6;1014.2;846.0
02/08/1999;21.7;13.1;30.4;0.0;0.0;;5.4;19.4;1014.2;744.0
03/08/1999;18.2;13.5;22.8;5.4;0.0;;4.2;23.0;1013.4;174.0
04/08/1999;20.4;13.6;28.3;0.2;0.0;;4.0;25.6;1011.0;342.0
05/08/1999;23.2;19.4;27.9;0.0;0.0;;12.1;29.5;1012.5;228.0
06/08/1999;22.8;17.6;28.7;4.2;0.0;;5.6;51.8;1010.6;600.0
07/08/1999;21.1;17.8;26.5;9.2;0.0;;14.9;36.0;1007.7;486.0
08/08/1999;21.7;16.8;27.9;5.2;0.0;;10.0;32.8;1002.7;462.0
09/08/1999;22.3;17.9;28.9;4.8;0.0;;11.6;28.8;1005.8;450.0
10/08/1999;19.9;17.4;24.4;2.2;0.0;;14.1;40.0;1011.0;198.0
11/08/1999;17.6;16.6;20.6;9.2;0.0;;8.1;31.7;1018.3;132.0
12/08/1999;17.7;13.9;21.7;0.0;0.0;;10.1;30.2;1016.6;144.0
13/08/1999;17.0;10.5;23.0;0.0;0.0;;6.9;19.8;1016.4;606.0
14/08/1999;16.8;11.9;21.8;6.8;0.0;;13.7;41.4;1010.4;72.0
15/08/1999;18.4;15.4;21.9;0.6;0.0;;17.2;40.3;1010.2;318.0
16/08/1999;15.9;14.6;18.2;3.0;0.0;;8.3;27.0;1010.2;0.0
17/08/1999;16.9;13.7;21.0;0.4;0.0;;8.6;22.0;1009.8;78.0
18/08/1999;17.0;12.6;21.0;0.8;0.0;;12.6;37.4;1007.2;120.0
19/08/1999;17.4;13.0;21.6;0.0;0.0;;17.8;38.2;1014.3;630.0
20/08/1999;16.2;9.1;23.2;0.0;0.0;;9.4;26.3;1019.7;696.0
21/08/1999;16.4;9.7;22.6;0.0;0.0;;9.3;26.6;1020.8;660.0
22/08/1999;16.4;8.7;22.8;0.0;0.0;;12.7;29.2;1020.2;738.0
23/08/1999;18.1;10.4;25.9;0.0;0.0;;5.8;23.0;1018.0;636.0
24/08/1999;18.6;14.8;24.5;0.0;0.0;;5.1;11.9;1017.3;138.0
25/08/1999;21.6;13.4;30.4;0.0;0.0;;4.1;18.0;1015.5;702.0
26/08/1999;20.8;19.2;23.3;2.6;0.0;;6.1;23.0;1016.2;12.0
27/08/1999;20.9;16.3;26.8;5.2;0.0;;4.8;29.9;1018.7;432.0
28/08/1999;20.0;16.9;23.4;0.0;0.0;;6.8;24.1;1021.1;396.0
29/08/1999;18.8;13.4;23.3;0.0;0.0;;9.0;32.8;1019.2;516.0
30/08/1999;18.6;12.0;25.7;0.0;0.0;;5.8;23.4;1017.5;696.0
31/08/1999;17.9;11.6;25.4;0.0;0.0;;5.9;19.8;1017.3;510.0
01/09/1999;17.4;11.1;23.0;0.0;0.0;;8.2;29.5;1021.2;660.0
02/09/1999;17.9;13.0;23.6;0.0;0.0;;14.9;50.0;1021.6;756.0
03/09/1999;17.2;11.3;24.5;0.0;0.0;;13.6;39.6;1016.9;750.0
04/09/1999;18.3;11.4;25.2;0.0;0.0;;4.3;20.5;1016.9;396.0
05/09/1999;19.0;11.5;27.0;0.0;0.0;;5.4;16.2;1014.7;588.0
06/09/1999;16.7;12.0;21.1;19.2;0.0;;4.5;34.6;1013.8;210.0
07/09/1999;19.8;15.5;25.6;0.0;0.0;;5.8;24.8;1015.6;330.0
08/09/1999;20.1;14.9;27.1;0.0;0.0;;5.6;25.2;1019.7;672.0
09/09/1999;19.8;12.6;28.3;0.0;0.0;;2.9;17.3;1021.7;732.0
10/09/1999;20.7;13.4;29.0;0.0;0.0;;6.7;21.6;1024.0;690.0
11/09/1999;20.3;12.1;28.8;0.0;0.0;;3.3;18.4;1019.2;702.0
12/09/1999;21.6;13.5;30.8;0.0;0.0;;3.9;13.7;1015.4;690.0
13/09/1999;19.9;14.0;30.3;0.0;0.0;;4.7;18.7;1010.4;696.0
14/09/1999;20.8;14.2;29.6;0.0;0.0;;4.7;23.4;1011.6;582.0
15/09/1999;19.3;13.5;26.5;2.2;0.0;;8.0;24.5;1011.8;402.0
16/09/1999;16.8;14.8;21.3;0.0;0.0;;7.2;19.4;1013.8;360.0
17/09/1999;15.3;8.9;22.7;0.0;0.0;;7.0;25.2;1010.8;438.0
18/09/1999;15.1;9.9;21.1;0.0;0.0;;5.5;18.4;1010.4;300.0
19/09/1999;16.7;9.5;23.4;0.0;0.0;;4.0;20.9;1001.6;222.0
20/09/1999;16.4;15.2;20.6;3.2;0.0;;8.7;33.5;998.0;54.0
21/09/1999;16.3;11.0;21.7;0.0;0.0;;14.9;44.3;1005.5;312.0
22/09/1999;18.2;14.9;23.0;0.0;0.0;;13.1;39.6;1009.6;54.0
23/09/1999;18.1;14.9;24.0;8.2;0.0;;10.0;32.8;1013.5;144.0
24/09/1999;19.5;14.5;25.6;3.4;0.0;;9.8;24.8;1017.9;450.0
25/09/1999;17.8;16.4;20.2;4.2;0.0;;11.3;31.3;1013.6;0.0
